web-scraper-order,web-scraper-start-url,link,link-href,Name,Price,Image
"1553486709-1585","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm bổ dưỡng","https://www.adayroi.com/thuc-pham-bo-duong-c692","Combo 4 Hộp Yến sào cao cấp Bionest Gold - hộp quà tặng (24 lọ x 70ml)","872.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486768-1755","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Gia vị","https://www.adayroi.com/gia-vi-c676","Dầu ăn hướng dương KiCo chai 1L","39.900đ","https://media-ak.static-adayroi.com/240_240/70/h5c/hf8/10814774018078.jpg"
"1553486662-1393","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Hoa tươi","https://www.adayroi.com/hoa-tuoi-c658","Bó hoa tươi Hoa Yêu Thương - Tình Yêu Vĩnh Cửu 2","1.980.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486684-1471","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Bánh","https://www.adayroi.com/banh-c697","Bánh xốp phủ socola nhân socola Tivoli Twin Chocolate 24 gói x 15.4g","33.600đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486709-1566","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm bổ dưỡng","https://www.adayroi.com/thuc-pham-bo-duong-c692","Đông trùng hạ thảo HQGANO hộp 33 gói x 1g","3.000.000đ","https://media-ak.static-adayroi.com/240_240/70/images/h54/he6/13304833114142.jpg"
"1553486744-1700","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Gạo hữu cơ Japonica OrgaGro túi 1kg","85.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1750","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Trứng vịt muối V.Food loại 1 hộp 4 quả 240g","22.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486702-1537","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Cà phê sữa Birdy lon 170ml","8.100đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486709-1572","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm bổ dưỡng","https://www.adayroi.com/thuc-pham-bo-duong-c692","Combo 3 hộp Cao nghệ đông trùng hạ thảo Nhan Sắc Mộc 135g x 3 lọ","1.350.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486736-1653","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì tôm chua cay Hảo Hảo thùng 30 gói x 75g","103.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486702-1556","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Nước giải khát có gas Tonic Evervess lon 330ml","6.400đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1714","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Ngũ cốc vị cacao Koko Krunch Duo hộp 330g","89.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486768-1776","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Gia vị","https://www.adayroi.com/gia-vi-c676","Nước tương Chin-su chai 250ml","10.200đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1707","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Mực nướng ăn liền Damex gói 120g","73.200đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1683","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Gạo giống Nhật Bảo Minh túi 5kg","199.100đ","https://media-ak.static-adayroi.com/240_240/70/hf2/h33/9530774552606.jpg"
"1553486662-1389","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Hoa tươi","https://www.adayroi.com/hoa-tuoi-c658","Bình hoa tươi Hoa Yêu Thương - Khúc Ca Mê Ly","2.200.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1684","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Gạo tám thơm Hải Hậu Bảo Minh túi 5kg","131.100đ","https://media-ak.static-adayroi.com/240_240/70/hd4/hf9/9476599939102.jpg"
"1553486736-1648","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì vị sườn heo tỏi phi Hảo Hảo gói 73g","3.500đ","https://media-ak.static-adayroi.com/240_240/70/h28/h12/9644371247134.jpg"
"1553486736-1675","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì ly 3 Miền Gold vị tôm chua cay 65g","8.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486675-1454","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Kẹo","https://www.adayroi.com/keo-c3325600174461076","Kẹo mút dẹt Hello Kitty Melland (Gói 40 chiếc)","162.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486768-1775","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Gia vị","https://www.adayroi.com/gia-vi-c676","Bột chiên giòn Tài Ký gói 150g","8.900đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486662-1394","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Hoa tươi","https://www.adayroi.com/hoa-tuoi-c658","Bình hoa tươi Hoa Yêu Thương - Nắng Yêu Thương","1.980.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486736-1663","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì khoai tây hương vị lẩu tôm chua cay Cung Đình gói 80g","5.300đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486736-1677","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì Handy Hảo Hảo vị tôm chua cay thùng 24 ly x 67g","172.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486675-1444","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Kẹo","https://www.adayroi.com/keo-c3325600174461076","Kẹo sô cô la đen Meiji hộp 50g","39.600đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486675-1440","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Kẹo","https://www.adayroi.com/keo-c3325600174461076","Kẹo gum hương tổng hợp Dr. Xylitol Orion hộp 109.5g","50.600đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486709-1586","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm bổ dưỡng","https://www.adayroi.com/thuc-pham-bo-duong-c692","Combo 4 Hộp Yến sào cho bé biếng ăn Bionest Kids - hộp tiết kiệm (24 lọ x 70ml)","832.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1733","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Thịt đùi heo Vietgap","32.100đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486684-1469","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Bánh","https://www.adayroi.com/banh-c697","Bánh chả Bảo Minh gói 230g","23.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486675-1427","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Kẹo","https://www.adayroi.com/keo-c3325600174461076","Socola trứng Kinder Joy bé trai hộp 20g","16.900đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486684-1466","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Bánh","https://www.adayroi.com/banh-c697","Bánh gạo mật ong Richy gói 108g","13.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486684-1475","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Bánh","https://www.adayroi.com/banh-c697","Bánh cracker dinh dưỡng AFC vị lúa mì hộp 200g","22.900đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1748","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Trứng gà ta V.Food giỏ 10 quả 300g","41.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486662-1387","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Hoa tươi","https://www.adayroi.com/hoa-tuoi-c658","Bình hoa tươi Hoa Yêu Thương - Vũ Khúc Thành Công","2.750.000đ","https://media-ak.static-adayroi.com/240_240/70/h8a/h5f/16954059915294.jpg"
"1553486768-1777","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Gia vị","https://www.adayroi.com/gia-vi-c676","Nước mắm cá cơm 40 độ đạm Hạnh Phúc chai 500ml","65.400đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486684-1464","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Bánh","https://www.adayroi.com/banh-c697","Bánh gạo vị ngọt dịu One-One gói 230g","20.900đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486768-1756","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Gia vị","https://www.adayroi.com/gia-vi-c676","Dầu ăn hướng dương KiCo chai 2L","78.000đ","https://media-ak.static-adayroi.com/240_240/70/h0f/h88/10811515207710.jpg"
"1553486662-1386","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Hoa tươi","https://www.adayroi.com/hoa-tuoi-c658","Bình hoa tươi Hoa Yêu Thương - Màu của nắng","2.750.000đ","https://media-ak.static-adayroi.com/240_240/70/h4a/h8c/16951338598430.jpg"
"1553486768-1768","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Gia vị","https://www.adayroi.com/gia-vi-c676","Nước mắm cá cơm 50 độ đạm Hạnh Phúc chai 500ml","87.300đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486702-1533","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Bia Tiger thùng 24 lon x 330ml","338.400đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486693-1513","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Đồ ăn vặt","https://www.adayroi.com/do-an-vat-c707","Bánh snack Partyz vị bò lúc lắc Texas gói 40g","5.400đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486736-1678","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì Modern hương vị thịt xào thùng 24 ly x 65g","139.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486702-1531","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Nước uống tăng lực Redbull lon 250ml","9.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1720","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Cốt lết heo Vietgap","50.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1697","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Ngũ cốc ăn sáng Koko Krunch vị sô cô la Nestlé hộp 25g","8.800đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1721","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Cua đồng xay","17.100đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486709-1563","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm bổ dưỡng","https://www.adayroi.com/thuc-pham-bo-duong-c692","Nước hồng sâm linh chi KGS 10 chai x 100ml","160.000đ","https://media-ak.static-adayroi.com/240_240/70/hbb/h85/16691174637598.jpg"
"1553486702-1530","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Nước giải khát có gas Club Soda Evervess Pepsico lon 330ml","5.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1742","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Giò bê bò hấp Nhật Minh 1kg","205.800đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486693-1521","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Đồ ăn vặt","https://www.adayroi.com/do-an-vat-c707","Bánh lát khoai tây vị thịt nướng Slide lon 75g","24.800đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486736-1656","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì Hai Tôm hương vị sa tế Miliket gói 75g","4.300đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486768-1754","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Gia vị","https://www.adayroi.com/gia-vi-c676","Tương ớt Chin-su chai 250g","10.900đ","https://media-ak.static-adayroi.com/240_240/70/h33/haa/9589305802782.jpg"
"1553486749-1744","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Giò bò Vissan cây 500g","109.900đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486693-1510","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Đồ ăn vặt","https://www.adayroi.com/do-an-vat-c707","Bánh que tôm Doakbua gói 55g","11.300đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486684-1472","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Bánh","https://www.adayroi.com/banh-c697","Bánh gạo Nhật Ichi Kameda gói 100g","18.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486684-1468","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Bánh","https://www.adayroi.com/banh-c697","Bánh xốp sô cô la Richoco Nabati gói 58g","6.300đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486662-1396","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Hoa tươi","https://www.adayroi.com/hoa-tuoi-c658","Bình hoa tươi Hoa Yêu Thương - Tinh Khôi","1.870.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486684-1489","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Bánh","https://www.adayroi.com/banh-c697","Bánh cracker siêu giòn hai lớp kem bơ","27.200đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
